trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.35, 'e': 1.0}",20,0,-39.82669464559818,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
2,False,"{'a': 0.35, 'e': 0.9950124791926823}",25,0,-114.00834001137248,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
3,False,"{'a': 0.35, 'e': 0.9900498337491681}",20,0,-70.49377734240574,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
4,False,"{'a': 0.35, 'e': 0.9851119396030626}",20,0,-184.53131425622118,"{0: 11, 1: 0, 2: 4, 3: 2, 4: 3}",0
5,False,"{'a': 0.35, 'e': 0.9801986733067553}",20,0,-52.2051264201316,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
6,False,"{'a': 0.35, 'e': 0.9753099120283326}",20,0,-97.70731610993712,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
7,False,"{'a': 0.35, 'e': 0.9704455335485082}",20,0,-136.51934679014005,"{0: 8, 1: 4, 2: 4, 3: 4, 4: 0}",0
8,False,"{'a': 0.35, 'e': 0.9656054162575665}",20,0,-97.35735412575308,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
9,False,"{'a': 0.35, 'e': 0.9607894391523232}",30,0,-98.3850626339868,"{0: 19, 1: 4, 2: 6, 3: 0, 4: 1}",0
10,False,"{'a': 0.35, 'e': 0.9559974818331}",25,0,-61.04203859187545,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
11,False,"{'a': 0.35, 'e': 0.951229424500714}",30,0,-148.54510173818824,"{0: 18, 1: 4, 2: 5, 3: 1, 4: 2}",0
12,False,"{'a': 0.35, 'e': 0.9464851479534838}",35,0,-152.29319056838503,"{0: 20, 1: 1, 2: 13, 3: 0, 4: 1}",0
13,False,"{'a': 0.35, 'e': 0.9417645335842487}",20,0,-177.06760584487745,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 3}",0
14,False,"{'a': 0.35, 'e': 0.9370674633774034}",35,0,-39.122142519749886,"{0: 27, 1: 4, 2: 3, 3: 1, 4: 0}",0
15,False,"{'a': 0.35, 'e': 0.9323938199059483}",25,0,-186.2392811137313,"{0: 13, 1: 2, 2: 5, 3: 3, 4: 2}",0
16,False,"{'a': 0.35, 'e': 0.9277434863285529}",25,0,-107.1243793944083,"{0: 16, 1: 5, 2: 2, 3: 0, 4: 2}",0
17,False,"{'a': 0.35, 'e': 0.9231163463866358}",25,0,-94.03407391459294,"{0: 16, 1: 5, 2: 1, 3: 2, 4: 1}",0
18,False,"{'a': 0.35, 'e': 0.9185122844014574}",25,0,-182.19827253775546,"{0: 12, 1: 1, 2: 9, 3: 1, 4: 2}",0
19,False,"{'a': 0.35, 'e': 0.9139311852712282}",25,0,-189.4206243765204,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 4}",0
20,False,"{'a': 0.35, 'e': 0.9093729344682314}",20,0,-78.52744688699468,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
21,False,"{'a': 0.35, 'e': 0.9048374180359595}",20,0,-146.64080913849304,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
22,False,"{'a': 0.35, 'e': 0.9003245225862656}",30,0,-167.61408227935988,"{0: 17, 1: 3, 2: 7, 3: 1, 4: 2}",0
23,False,"{'a': 0.35, 'e': 0.8958341352965282}",35,0,-215.2026014483741,"{0: 21, 1: 4, 2: 4, 3: 3, 4: 3}",0
24,False,"{'a': 0.35, 'e': 0.8913661439068313}",25,0,-175.95248349993662,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
25,False,"{'a': 0.35, 'e': 0.8869204367171575}",20,8,-51.32981552239643,"{0: 6, 1: 1, 2: 4, 3: 1, 4: 0}",1
26,False,"{'a': 0.35, 'e': 0.8824969025845955}",25,0,-107.49528466858655,"{0: 17, 1: 0, 2: 5, 3: 2, 4: 1}",0
27,False,"{'a': 0.35, 'e': 0.8780954309205613}",30,0,-178.92759017070335,"{0: 15, 1: 8, 2: 4, 3: 0, 4: 3}",0
28,False,"{'a': 0.35, 'e': 0.8737159116880344}",20,0,-115.46289525575419,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
29,False,"{'a': 0.35, 'e': 0.8693582353988059}",25,9,-39.16370571640762,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
30,False,"{'a': 0.35, 'e': 0.8650222931107413}",20,0,-165.2704147064582,"{0: 13, 1: 0, 2: 2, 3: 2, 4: 3}",0
31,False,"{'a': 0.35, 'e': 0.8607079764250578}",30,21,7.272060224435495,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
32,False,"{'a': 0.35, 'e': 0.8564151774836135}",20,0,-35.9604899501509,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
33,False,"{'a': 0.35, 'e': 0.8521437889662113}",25,0,-171.73862488009453,"{0: 12, 1: 3, 2: 7, 3: 1, 4: 2}",0
34,False,"{'a': 0.35, 'e': 0.8478937040879159}",20,0,-145.18005422834332,"{0: 12, 1: 2, 2: 1, 3: 3, 4: 2}",0
35,False,"{'a': 0.35, 'e': 0.8436648165963837}",20,0,-15.302791087640198,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
36,False,"{'a': 0.35, 'e': 0.8394570207692074}",20,2,-23.347559923736185,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
37,False,"{'a': 0.35, 'e': 0.835270211411272}",25,0,-113.38894995657328,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
38,False,"{'a': 0.35, 'e': 0.8311042838521256}",25,0,-144.2839809090064,"{0: 15, 1: 0, 2: 8, 3: 0, 4: 2}",0
39,False,"{'a': 0.35, 'e': 0.8269591339433623}",35,0,-139.09549063742966,"{0: 24, 1: 4, 2: 3, 3: 2, 4: 2}",0
40,False,"{'a': 0.35, 'e': 0.8228346580560184}",20,0,-104.23318652641754,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
41,False,"{'a': 0.35, 'e': 0.8187307530779818}",25,17,1.3663897682346955,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
42,False,"{'a': 0.35, 'e': 0.8146473164114145}",25,0,-134.49078467980502,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
43,False,"{'a': 0.35, 'e': 0.8105842459701871}",20,0,-88.76137442382341,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
44,False,"{'a': 0.35, 'e': 0.8065414401773269}",30,14,-107.58167263111503,"{0: 9, 1: 0, 2: 4, 3: 2, 4: 1}",1
45,False,"{'a': 0.35, 'e': 0.8025187979624785}",20,0,-180.79343763716918,"{0: 10, 1: 3, 2: 2, 3: 2, 4: 3}",0
46,False,"{'a': 0.35, 'e': 0.7985162187593771}",30,0,-193.6679661814056,"{0: 20, 1: 1, 2: 5, 3: 0, 4: 4}",0
47,False,"{'a': 0.35, 'e': 0.794533602503334}",30,5,-45.42292449058787,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",1
48,False,"{'a': 0.35, 'e': 0.7905708496287356}",25,0,-122.50389257708589,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
49,False,"{'a': 0.35, 'e': 0.7866278610665535}",30,0,-202.96448208741398,"{0: 18, 1: 2, 2: 5, 3: 2, 4: 3}",0
50,False,"{'a': 0.35, 'e': 0.7827045382418681}",30,15,4.081366981464368,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
51,False,"{'a': 0.35, 'e': 0.7788007830714049}",25,0,-33.985601028859435,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
52,False,"{'a': 0.35, 'e': 0.774916497961081}",25,0,-64.14658887624218,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
53,False,"{'a': 0.35, 'e': 0.7710515858035663}",25,0,-221.04585733493332,"{0: 11, 1: 5, 2: 3, 3: 3, 4: 3}",0
54,False,"{'a': 0.35, 'e': 0.7672059499758557}",35,14,-39.369068068398434,"{0: 14, 1: 2, 2: 5, 3: 0, 4: 0}",1
55,False,"{'a': 0.35, 'e': 0.7633794943368531}",35,1,-230.58219732236526,"{0: 19, 1: 3, 2: 6, 3: 3, 4: 3}",1
56,False,"{'a': 0.35, 'e': 0.7595721232249685}",30,0,-156.89669404598723,"{0: 19, 1: 3, 2: 4, 3: 2, 4: 2}",0
57,False,"{'a': 0.35, 'e': 0.7557837414557255}",20,0,-97.59822873871978,"{0: 10, 1: 1, 2: 7, 3: 2, 4: 0}",0
58,False,"{'a': 0.35, 'e': 0.7520142543193826}",25,0,-48.892865658142185,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
59,False,"{'a': 0.35, 'e': 0.7482635675785653}",20,0,-39.351042269804104,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
60,False,"{'a': 0.35, 'e': 0.7445315874659094}",25,10,-58.17849074827857,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 1}",1
61,False,"{'a': 0.35, 'e': 0.7408182206817179}",20,0,-63.502768178194735,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
62,False,"{'a': 0.35, 'e': 0.7371233743916278}",25,0,-98.75848114966192,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0
63,False,"{'a': 0.35, 'e': 0.7334469562242892}",20,0,-81.71249098162131,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
64,False,"{'a': 0.35, 'e': 0.7297888742690568}",25,0,-75.81454922799725,"{0: 14, 1: 3, 2: 8, 3: 0, 4: 0}",0
65,False,"{'a': 0.35, 'e': 0.7261490370736909}",30,13,-27.72298788735565,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 0}",1
66,False,"{'a': 0.35, 'e': 0.7225273536420722}",30,0,-87.19602090604668,"{0: 20, 1: 6, 2: 1, 3: 2, 4: 1}",0
67,False,"{'a': 0.35, 'e': 0.7189237334319262}",20,0,-32.09292377055961,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
68,False,"{'a': 0.35, 'e': 0.7153380863525599}",30,22,17.70915721111599,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,False,"{'a': 0.35, 'e': 0.7117703227626097}",20,4,-40.92718002097787,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 0}",1
70,False,"{'a': 0.35, 'e': 0.7082203534678}",20,11,-4.975471748364158,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
71,False,"{'a': 0.35, 'e': 0.7046880897187134}",20,0,-2.460300594101311,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
72,False,"{'a': 0.35, 'e': 0.7011734432085724}",20,0,-33.21495646817713,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
73,False,"{'a': 0.35, 'e': 0.697676326071031}",20,0,-83.02619128617133,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
74,False,"{'a': 0.35, 'e': 0.6941966508779789}",20,10,-62.48878077231901,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 1}",1
75,False,"{'a': 0.35, 'e': 0.6907343306373547}",25,0,-140.74120187572416,"{0: 17, 1: 1, 2: 2, 3: 3, 4: 2}",0
76,False,"{'a': 0.35, 'e': 0.6872892787909722}",20,0,-119.22698706140247,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
77,False,"{'a': 0.35, 'e': 0.6838614092123558}",25,0,-17.12110434852742,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
78,False,"{'a': 0.35, 'e': 0.6804506362045877}",20,0,-90.64707264458885,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
79,False,"{'a': 0.35, 'e': 0.6770568744981647}",30,4,-31.207115240985043,"{0: 18, 1: 4, 2: 4, 3: 0, 4: 0}",1
80,False,"{'a': 0.35, 'e': 0.6736800392488677}",20,2,-21.90557067436217,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
81,False,"{'a': 0.35, 'e': 0.6703200460356393}",20,0,-90.44826505483846,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
82,False,"{'a': 0.35, 'e': 0.6669768108584744}",25,0,-44.56217322259934,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
83,False,"{'a': 0.35, 'e': 0.6636502501363194}",25,9,-94.95074891408957,"{0: 9, 1: 2, 2: 2, 3: 2, 4: 1}",1
84,False,"{'a': 0.35, 'e': 0.6603402807049829}",20,12,-21.775798781769335,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
85,False,"{'a': 0.35, 'e': 0.6570468198150567}",30,0,-25.131368184629455,"{0: 25, 1: 3, 2: 0, 3: 2, 4: 0}",0
86,False,"{'a': 0.35, 'e': 0.6537697851298473}",20,0,-96.26940088528933,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
87,False,"{'a': 0.35, 'e': 0.6505090947233165}",30,18,0.5238493935592088,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
88,False,"{'a': 0.35, 'e': 0.6472646670780347}",20,0,-96.32000278521404,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
89,False,"{'a': 0.35, 'e': 0.6440364210831414}",20,3,-89.89969972041476,"{0: 11, 1: 1, 2: 2, 3: 2, 4: 1}",1
90,False,"{'a': 0.35, 'e': 0.6408242760323187}",20,8,-28.846891989351004,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
91,False,"{'a': 0.35, 'e': 0.6376281516217733}",20,1,-23.21037612330747,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 0}",1
92,False,"{'a': 0.35, 'e': 0.6344479679482282}",20,0,-15.552078370329767,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
93,False,"{'a': 0.35, 'e': 0.631283645506926}",25,9,-21.67444011234927,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
94,False,"{'a': 0.35, 'e': 0.6281351051896408}",25,9,-108.23350539215033,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 2}",1
95,False,"{'a': 0.35, 'e': 0.6250022682827008}",20,0,-4.793980474573673,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
96,False,"{'a': 0.35, 'e': 0.62188505646502}",20,16,7.879903190982461,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.35, 'e': 0.6187833918061408}",20,0,-112.52599854284175,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
98,False,"{'a': 0.35, 'e': 0.6156971967642851}",30,0,-23.716051459955295,"{0: 25, 1: 2, 2: 1, 3: 2, 4: 0}",0
99,False,"{'a': 0.35, 'e': 0.6126263941844161}",20,0,-59.31123036242688,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
100,False,"{'a': 0.35, 'e': 0.6095709072963093}",30,14,-57.99504356846308,"{0: 13, 1: 0, 2: 0, 3: 2, 4: 1}",1
101,False,"{'a': 0.35, 'e': 0.6065306597126334}",20,0,-42.440824021680434,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
102,False,"{'a': 0.35, 'e': 0.6035055754270405}",20,0,-41.28465161790219,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
103,False,"{'a': 0.35, 'e': 0.6004955788122659}",20,0,-91.40601957142573,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
104,False,"{'a': 0.35, 'e': 0.5975005946182375}",30,0,-38.0385514487644,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 0}",0
105,False,"{'a': 0.35, 'e': 0.5945205479701944}",30,17,8.838451369778394,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
106,False,"{'a': 0.35, 'e': 0.5915553643668151}",20,14,9.876461057048974,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.35, 'e': 0.5886049696783552}",20,0,-64.66380556199493,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",1
108,False,"{'a': 0.35, 'e': 0.5856692901447937}",30,0,-159.8765711466719,"{0: 19, 1: 3, 2: 5, 3: 0, 4: 3}",0
109,False,"{'a': 0.35, 'e': 0.5827482523739896}",30,11,11.421468095396728,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
110,False,"{'a': 0.35, 'e': 0.5798417833398464}",20,0,-57.56236634285888,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
111,False,"{'a': 0.35, 'e': 0.5769498103804866}",20,7,7.587386451080297,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
112,False,"{'a': 0.35, 'e': 0.574072261196436}",30,13,12.305454891295724,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.35, 'e': 0.5712090638488149}",20,5,-8.263811573222647,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
114,False,"{'a': 0.35, 'e': 0.5683601467575404}",25,0,-18.130413400955938,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
115,False,"{'a': 0.35, 'e': 0.5655254386995371}",25,19,9.42801738441337,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.35, 'e': 0.5627048688069557}",25,13,-22.52515045008016,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
117,False,"{'a': 0.35, 'e': 0.559898366565402}",30,9,-21.996969520920366,"{0: 14, 1: 4, 2: 3, 3: 0, 4: 0}",1
118,False,"{'a': 0.35, 'e': 0.5571058618121739}",20,3,-39.17537575523335,"{0: 13, 1: 0, 2: 2, 3: 2, 4: 0}",1
119,False,"{'a': 0.35, 'e': 0.5543272847345071}",20,14,-32.089202177487394,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
120,False,"{'a': 0.35, 'e': 0.5515625658678298}",30,14,-41.43132340706679,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
121,False,"{'a': 0.35, 'e': 0.5488116360940265}",20,0,-86.07664287340279,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
122,False,"{'a': 0.35, 'e': 0.5460744266397094}",25,4,-55.63021385103683,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 1}",1
123,False,"{'a': 0.35, 'e': 0.5433508690744998}",20,11,-60.879323604212686,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 1}",1
124,False,"{'a': 0.35, 'e': 0.5406408953093166}",30,0,-181.93514870073844,"{0: 20, 1: 2, 2: 2, 3: 3, 4: 3}",0
125,False,"{'a': 0.35, 'e': 0.5379444375946745}",20,4,18.213051780814254,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
126,False,"{'a': 0.35, 'e': 0.5352614285189903}",25,0,-74.67567244512917,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
127,False,"{'a': 0.35, 'e': 0.5325918010068972}",20,11,4.593981055470543,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
128,False,"{'a': 0.35, 'e': 0.5299354883175685}",25,16,15.012939827172753,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.35, 'e': 0.5272924240430485}",20,0,-39.46257333214033,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
130,False,"{'a': 0.35, 'e': 0.5246625421065929}",20,10,-2.5522743935162326,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
131,False,"{'a': 0.35, 'e': 0.522045776761016}",25,5,-16.97768032359823,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",1
132,False,"{'a': 0.35, 'e': 0.5194420625870482}",20,0,-108.37831943435583,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
133,False,"{'a': 0.35, 'e': 0.5168513344916992}",20,9,-45.4946589614093,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
134,False,"{'a': 0.35, 'e': 0.5142735277066319}",20,8,-49.15327202933091,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 1}",1
135,False,"{'a': 0.35, 'e': 0.5117085777865424}",30,0,-59.476833772607435,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
136,False,"{'a': 0.35, 'e': 0.5091564206075492}",30,8,-112.34119285516894,"{0: 13, 1: 5, 2: 1, 3: 1, 4: 2}",1
137,False,"{'a': 0.35, 'e': 0.5066169923655895}",30,22,1.93991352954813,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
138,False,"{'a': 0.35, 'e': 0.5040902295748255}",25,9,-58.63594388880787,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 1}",1
139,False,"{'a': 0.35, 'e': 0.5015760690660555}",25,0,8.307786759785458,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
140,False,"{'a': 0.35, 'e': 0.49907444798513595}",20,7,1.750086262662453,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
141,False,"{'a': 0.35, 'e': 0.49658530379140947}",25,10,-25.908985390733,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 0}",1
142,False,"{'a': 0.35, 'e': 0.4941085742561417}",20,0,-25.491186569296023,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
143,False,"{'a': 0.35, 'e': 0.4916441974609651}",25,0,-26.152784674363453,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
144,False,"{'a': 0.35, 'e': 0.48919211179633154}",25,16,9.12756521849514,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.35, 'e': 0.4867522559599717}",30,14,-65.05382874685658,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1
146,False,"{'a': 0.35, 'e': 0.48432456895536247}",25,0,-198.60980212506817,"{0: 13, 1: 1, 2: 7, 3: 1, 4: 3}",0
147,False,"{'a': 0.35, 'e': 0.48190899009020244}",20,0,-32.00667914257478,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 0}",0
148,False,"{'a': 0.35, 'e': 0.4795054589748941}",25,17,12.763768671317385,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.35, 'e': 0.4771139155210344}",30,17,-17.399505355273337,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
150,False,"{'a': 0.35, 'e': 0.4747342999399124}",20,5,-23.006521461419144,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
151,False,"{'a': 0.35, 'e': 0.4723665527410147}",25,6,-65.48792108724804,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 1}",1
152,False,"{'a': 0.35, 'e': 0.47001061473053796}",25,4,-54.48287673552395,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 1}",1
153,False,"{'a': 0.35, 'e': 0.46766642700990924}",20,5,-30.041834771834562,"{0: 10, 1: 3, 2: 1, 3: 1, 4: 0}",1
154,False,"{'a': 0.35, 'e': 0.4653339309743134}",20,0,-34.333489835103144,"{0: 15, 1: 4, 2: 0, 3: 0, 4: 1}",0
155,False,"{'a': 0.35, 'e': 0.46301306831122807}",25,0,-119.3005397597229,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
156,False,"{'a': 0.35, 'e': 0.4607037809989658}",25,0,-4.833314253097785,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
157,False,"{'a': 0.35, 'e': 0.4584060113052235}",25,0,-45.56593687457894,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
158,False,"{'a': 0.35, 'e': 0.4561197017856392}",25,0,-5.465275918473897,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
159,False,"{'a': 0.35, 'e': 0.45384479528235583}",25,11,-51.06281609456681,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
160,False,"{'a': 0.35, 'e': 0.4515812349225922}",20,9,1.4806988842497448,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.35, 'e': 0.44932896411722156}",25,3,-8.544686438500802,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
162,False,"{'a': 0.35, 'e': 0.4470879265593564}",30,20,17.923673881734448,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.35, 'e': 0.4448580662229411}",20,4,-41.63183606212178,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
164,False,"{'a': 0.35, 'e': 0.4426393273613511}",20,0,-56.74719243346261,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
165,False,"{'a': 0.35, 'e': 0.44043165450599925}",25,19,11.352140134895327,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.35, 'e': 0.4382349924649492}",20,0,-76.39600367544101,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
167,False,"{'a': 0.35, 'e': 0.43604928632153556}",25,11,-7.320828332553034,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
168,False,"{'a': 0.35, 'e': 0.4338744814329909}",25,7,5.013811502320754,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
169,False,"{'a': 0.35, 'e': 0.43171052342907973}",30,17,-15.622059894129785,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
170,False,"{'a': 0.35, 'e': 0.42955735821073915}",25,1,11.115054103545368,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
171,False,"{'a': 0.35, 'e': 0.4274149319487267}",25,7,16.437197779738298,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
172,False,"{'a': 0.35, 'e': 0.42528319108227414}",30,0,-106.26271858944571,"{0: 21, 1: 3, 2: 4, 3: 0, 4: 2}",1
173,False,"{'a': 0.35, 'e': 0.4231620823177488}",25,3,-29.30338614351327,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 1}",1
174,False,"{'a': 0.35, 'e': 0.4210515526273212}",20,12,-0.9561948380515553,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
175,False,"{'a': 0.35, 'e': 0.418951549247639}",25,8,-42.99420181482583,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
176,False,"{'a': 0.35, 'e': 0.4168620196785084}",20,1,-62.99087031852575,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 1}",1
177,False,"{'a': 0.35, 'e': 0.4147829116815814}",25,16,17.14611634210952,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.35, 'e': 0.4127141732790497}",25,0,-61.076338718601015,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
179,False,"{'a': 0.35, 'e': 0.4106557527523455}",20,0,-22.0796687071217,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
180,False,"{'a': 0.35, 'e': 0.40860759864084845}",20,12,16.504631126968487,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.35, 'e': 0.4065696597405991}",20,11,15.218071292369018,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.35, 'e': 0.4045418851030188}",25,10,2.0927556523207853,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
183,False,"{'a': 0.35, 'e': 0.40252422403363597}",25,6,-48.539394581779355,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
184,False,"{'a': 0.35, 'e': 0.4005166260908188}",25,5,37.41067897683522,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
